arxiv_id,docclass,20_ret,23_ret,20_time1,20_time2,23_time1,23_time2,20<>23,LV,LV_clean,OP_upper,OP_lower,OP_move,INS_DEL,CHRDIFF_nett,CHRDIFF_uniq,IMG_order,IMG_missing,IMG_size,FONT_num,FONT_uniq,PG_num
2306.13848,mdpi,0,0,23.04077649116516,0.2179863452911377,10.533032178878784,0.1694891452789306,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00573,elsarticle,12,0,6.904664278030396,0.3202056884765625,11.006341695785522,0.1684398651123047,False,1827.0,1515.0,0.0,0.0,2.0,1758.0,1483.0,71.0,True,0.0,0.0,0.0,0.0,-1.0
2306.00358,article,12,0,9.449771881103516,0.2678515911102295,14.30307912826538,0.1699833869934082,False,8470.0,5612.0,4.0,2.0,831.0,4158.0,3499.0,80.0,True,0.0,0.0,9.0,9.0,-2.0
2306.00082,amsart,0,0,13.800004720687866,0.1667308807373047,7.869571685791016,0.1688904762268066,False,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.00461,article,12,12,4.542869806289673,0.2663207054138183,2.89888334274292,3.1379194259643555,False,6253.0,5148.0,0.0,0.0,55.0,5650.0,4901.0,74.0,True,0.0,0.0,0.0,0.0,-1.0
2306.03442,article,12,0,9.217382669448853,0.2691786289215088,15.909199953079224,0.1676540374755859,False,17705.0,13472.0,1.0,3.0,737.0,14088.0,11695.0,88.0,True,0.0,0.0,1.0,1.0,-4.0
2306.07888,acmart,0,12,78.80246043205261,0.2168776988983154,11.038912296295166,0.1665294170379638,False,874.0,330.0,0.0,0.0,195.0,-79.0,-149.0,35.0,True,0.0,0.0,0.0,0.0,0.0
2306.01358,article,12,0,8.850827932357788,0.5256795883178711,9.067894697189333,0.1665868759155273,False,2931.0,2487.0,0.0,0.0,0.0,2897.0,2468.0,76.0,True,0.0,0.0,1.0,1.0,0.0
2306.00712,article,12,0,3.694462299346924,0.4716479778289795,4.191508531570435,0.1687624454498291,False,716.0,600.0,0.0,0.0,0.0,681.0,590.0,61.0,True,0.0,0.0,0.0,0.0,0.0
2306.0035,article,12,0,9.782874584197998,0.421828031539917,8.313037872314453,0.1675167083740234,False,6934.0,5900.0,0.0,0.0,0.0,6685.0,5786.0,80.0,True,0.0,0.0,0.0,0.0,-2.0
2306.16386,revtex4-1,12,0,6.47527003288269,0.3709986209869385,5.161122560501099,0.1155052185058593,False,285.0,177.0,0.0,0.0,13.0,-115.0,35.0,15.0,True,0.0,0.0,1.0,1.0,0.0
2306.00275,IEEEtran,12,0,5.965042591094971,4.81384015083313,6.610359191894531,0.168511152267456,False,,,,,,,,,,,,,,
2306.00746,article,0,0,5.758846282958984,0.2203447818756103,2.8863649368286133,0.175673246383667,True,45.0,45.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.17541,article,0,0,11.657029628753662,0.2180714607238769,5.551452875137329,0.1713905334472656,True,41.0,41.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
